id_a	id_b	n_formes_compartides	formes	estat
pa-008	pa-045	4	a veure;bé;clar;perquè	semblança tokenitzada small; pendent d'audició
pa-008	pa-046	3	aleshores;bé;és a dir	semblança tokenitzada small; pendent d'audició
pa-008	pa-048	3	a veure;bé;és a dir	semblança tokenitzada small; pendent d'audició
pa-008	pa-049	5	a veure;aleshores;bé;clar;perquè	semblança tokenitzada small; pendent d'audició
pa-008	pa-056	4	a veure;aleshores;clar;perquè	semblança tokenitzada small; pendent d'audició
pa-008	pa-059	3	clar;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-008	pa-060	4	a veure;de fet;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-008	pa-063	4	a veure;bé;clar;perquè	semblança tokenitzada small; pendent d'audició
pa-008	pa-064	5	a veure;bé;clar;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-008	pa-065	5	aleshores;bé;clar;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-008	pa-066	3	bé;de fet;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-010	3	clar;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-011	4	bé;doncs;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-013	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-014	5	bé;clar;evidentment;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-015	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-016	6	bé;clar;doncs;evidentment;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-017	4	clar;doncs;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-019	4	bé;clar;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-020	4	bé;clar;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-021	3	doncs;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-022	4	clar;evidentment;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-024	3	clar;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-025	4	clar;evidentment;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-026	3	bé;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-027	3	clar;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-028	3	bé;clar;doncs	semblança tokenitzada small; pendent d'audició
pa-009	pa-030	3	doncs;evidentment;o sigui	semblança tokenitzada small; pendent d'audició
pa-009	pa-031	3	clar;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-032	4	bé;clar;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-033	3	bé;clar;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-036	5	bé;clar;doncs;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-037	4	bé;clar;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-038	5	bé;clar;doncs;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-039	3	bé;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-041	4	bé;clar;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-045	6	bé;clar;doncs;evidentment;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-048	3	bé;doncs;o sigui	semblança tokenitzada small; pendent d'audició
pa-009	pa-049	5	bé;clar;evidentment;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-055	3	evidentment;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-056	4	clar;doncs;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-057	3	bé;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-059	3	clar;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-061	3	bé;evidentment;o sigui	semblança tokenitzada small; pendent d'audició
pa-009	pa-063	5	bé;clar;doncs;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-064	4	bé;clar;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-065	5	bé;clar;doncs;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-009	pa-066	3	bé;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-011	4	de fet;doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-013	3	doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-014	3	clar;crec;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-015	3	doncs;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-016	7	clar;crec;de fet;doncs;llavors;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-017	5	clar;doncs;llavors;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-018	3	crec;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-019	4	clar;crec;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-020	3	clar;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-021	4	crec;doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-022	4	clar;crec;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-023	4	de fet;llavors;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-024	4	clar;crec;de fet;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-025	4	clar;crec;de fet;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-027	5	clar;crec;de fet;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-028	4	clar;de fet;doncs;llavors	semblança tokenitzada small; pendent d'audició
pa-010	pa-030	4	crec;doncs;llavors;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-031	5	clar;crec;de fet;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-032	3	clar;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-033	5	clar;de fet;llavors;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-035	4	crec;doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-036	3	clar;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-037	5	clar;crec;doncs;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-038	5	clar;crec;doncs;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-040	3	crec;de fet;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-041	3	clar;crec;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-045	4	clar;doncs;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-046	3	doncs;llavors;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-048	4	crec;doncs;llavors;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-049	4	clar;crec;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-056	5	clar;crec;doncs;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-059	3	clar;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-060	6	crec;de fet;doncs;llavors;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-062	3	crec;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-063	5	clar;crec;doncs;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-010	pa-064	4	clar;crec;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-065	5	clar;crec;doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-010	pa-066	4	crec;de fet;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-013	4	bé;doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-014	4	a veure;bé;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-015	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-016	7	a veure;bé;de fet;doncs;evidentment;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-017	4	doncs;evidentment;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-019	3	bé;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-020	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-021	5	a veure;doncs;evidentment;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-022	4	a veure;evidentment;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-023	4	a veure;de fet;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-024	3	de fet;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-025	4	a veure;de fet;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-026	3	a veure;bé;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-027	4	de fet;evidentment;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-028	3	bé;de fet;doncs	semblança tokenitzada small; pendent d'audició
pa-011	pa-030	4	a veure;doncs;evidentment;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-031	4	a veure;de fet;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-032	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-033	4	bé;de fet;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-034	3	a veure;bé;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-035	3	doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-036	5	a veure;bé;doncs;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-037	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-038	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-039	3	bé;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-040	3	de fet;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-041	4	a veure;bé;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-045	5	a veure;bé;doncs;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-046	3	bé;doncs;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-048	4	a veure;bé;doncs;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-049	4	a veure;bé;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-055	3	a veure;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-056	4	a veure;doncs;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-059	3	evidentment;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-060	5	a veure;de fet;doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-061	3	a veure;bé;evidentment	semblança tokenitzada small; pendent d'audició
pa-011	pa-063	4	a veure;bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-011	pa-064	4	a veure;bé;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-065	4	bé;doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-011	pa-066	4	bé;de fet;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-012	pa-032	3	aleshores;bé;perquè	semblança tokenitzada small; pendent d'audició
pa-012	pa-049	3	aleshores;bé;perquè	semblança tokenitzada small; pendent d'audició
pa-012	pa-065	3	aleshores;bé;perquè	semblança tokenitzada small; pendent d'audició
pa-013	pa-015	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-013	pa-016	4	bé;doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-013	pa-017	3	doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-013	pa-020	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-013	pa-021	3	doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-013	pa-032	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-013	pa-033	3	bé;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-013	pa-035	3	doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-013	pa-036	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-013	pa-037	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-013	pa-038	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-013	pa-045	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-013	pa-046	3	bé;doncs;és a dir	semblança tokenitzada small; pendent d'audició
pa-013	pa-048	3	bé;doncs;és a dir	semblança tokenitzada small; pendent d'audició
pa-013	pa-060	3	doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-013	pa-063	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-013	pa-064	3	bé;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-013	pa-065	4	bé;doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-016	8	a veure;bé;clar;crec;evidentment;o sigui;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-017	4	clar;evidentment;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-019	5	bé;clar;crec;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-014	pa-020	4	aviam;bé;clar;perquè	semblança tokenitzada small; pendent d'audició
pa-014	pa-021	5	a veure;crec;evidentment;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-022	7	a veure;clar;crec;evidentment;o sigui;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-023	3	a veure;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-024	4	clar;crec;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-014	pa-025	6	a veure;clar;crec;evidentment;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-014	pa-026	5	a veure;bé;o sigui;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-027	4	clar;crec;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-014	pa-030	5	a veure;crec;evidentment;o sigui;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-031	4	a veure;clar;crec;perquè	semblança tokenitzada small; pendent d'audició
pa-014	pa-032	4	bé;clar;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-033	4	bé;clar;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-034	3	a veure;bé;crec	semblança tokenitzada small; pendent d'audició
pa-014	pa-036	6	a veure;bé;clar;evidentment;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-037	5	bé;clar;crec;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-038	6	bé;clar;crec;o sigui;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-039	4	bé;crec;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-014	pa-040	3	crec;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-014	pa-041	7	a veure;bé;clar;crec;evidentment;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-045	6	a veure;bé;clar;evidentment;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-014	pa-048	5	a veure;bé;crec;o sigui;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-049	8	a veure;bé;clar;crec;evidentment;o sigui;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-055	5	a veure;evidentment;o sigui;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-056	6	a veure;clar;crec;evidentment;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-057	3	bé;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-014	pa-059	4	clar;evidentment;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-060	4	a veure;crec;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-061	6	a veure;bé;crec;evidentment;o sigui;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-062	3	crec;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-014	pa-063	7	a veure;bé;clar;crec;o sigui;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-014	pa-064	6	a veure;bé;clar;crec;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-014	pa-065	5	bé;clar;crec;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-014	pa-066	4	bé;crec;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-016	4	bé;doncs;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-017	3	doncs;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-019	3	bé;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-020	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-028	3	bé;doncs;llavors	semblança tokenitzada small; pendent d'audició
pa-015	pa-032	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-033	3	bé;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-036	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-037	4	bé;doncs;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-038	4	bé;doncs;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-045	4	bé;doncs;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-046	3	bé;doncs;llavors	semblança tokenitzada small; pendent d'audició
pa-015	pa-048	3	bé;doncs;llavors	semblança tokenitzada small; pendent d'audició
pa-015	pa-049	3	bé;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-056	3	doncs;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-057	3	bé;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-060	3	doncs;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-063	4	bé;doncs;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-065	3	bé;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-015	pa-066	3	bé;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-016	pa-017	8	a nivell;clar;doncs;evidentment;llavors;perquè;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-018	3	crec;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-016	pa-019	7	a nivell;bé;clar;crec;evidentment;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-016	pa-020	5	a nivell;bé;clar;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-016	pa-021	7	a veure;crec;doncs;evidentment;perquè;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-022	8	a veure;clar;crec;evidentment;o sigui;perquè;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-023	7	a nivell;a veure;de fet;llavors;perquè;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-024	6	a nivell;clar;crec;de fet;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-016	pa-025	7	a veure;clar;crec;de fet;evidentment;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-016	pa-026	6	a nivell;a veure;bé;o sigui;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-027	6	clar;crec;de fet;evidentment;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-028	5	bé;clar;de fet;doncs;llavors	semblança tokenitzada small; pendent d'audició
pa-016	pa-030	8	a veure;crec;doncs;evidentment;llavors;o sigui;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-031	6	a veure;clar;crec;de fet;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-016	pa-032	5	bé;clar;doncs;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-033	7	bé;clar;de fet;llavors;perquè;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-034	5	a nivell;a veure;bé;crec;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-035	4	crec;doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-036	8	a nivell;a veure;bé;clar;doncs;evidentment;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-037	7	bé;clar;crec;doncs;llavors;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-038	9	a nivell;bé;clar;crec;doncs;llavors;o sigui;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-039	4	bé;crec;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-016	pa-040	4	crec;de fet;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-016	pa-041	7	a veure;bé;clar;crec;evidentment;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-045	9	a nivell;a veure;bé;clar;doncs;evidentment;llavors;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-016	pa-046	4	bé;doncs;llavors;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-048	9	a nivell;a veure;bé;crec;doncs;llavors;o sigui;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-049	9	a veure;bé;clar;crec;evidentment;llavors;o sigui;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-055	6	a nivell;a veure;evidentment;o sigui;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-056	8	a veure;clar;crec;doncs;evidentment;llavors;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-057	5	a nivell;bé;llavors;o sigui;perquè	semblança tokenitzada small; pendent d'audició
pa-016	pa-058	3	perquè;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-059	6	a nivell;clar;evidentment;perquè;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-060	9	a nivell;a veure;crec;de fet;doncs;llavors;perquè;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-061	8	a nivell;a veure;bé;crec;evidentment;llavors;o sigui;vull dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-062	4	crec;o sigui;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-063	10	a nivell;a veure;bé;clar;crec;doncs;llavors;o sigui;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-064	7	a veure;bé;clar;crec;o sigui;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-065	8	a nivell;bé;clar;crec;doncs;o sigui;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-016	pa-066	7	a nivell;bé;crec;de fet;evidentment;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-017	pa-019	5	a nivell;clar;evidentment;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-017	pa-020	4	a nivell;clar;doncs;perquè	semblança tokenitzada small; pendent d'audició
pa-017	pa-021	5	doncs;evidentment;perquè;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-022	5	clar;evidentment;perquè;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-023	5	a nivell;llavors;perquè;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-024	4	a nivell;clar;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-017	pa-025	3	clar;evidentment;perquè	semblança tokenitzada small; pendent d'audició
pa-017	pa-026	3	a nivell;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-027	4	clar;evidentment;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-028	3	clar;doncs;llavors	semblança tokenitzada small; pendent d'audició
pa-017	pa-030	6	doncs;evidentment;llavors;tirar endavant;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-031	4	clar;doncs;perquè;tirar endavant	semblança tokenitzada small; pendent d'audició
pa-017	pa-032	4	clar;doncs;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-033	6	clar;llavors;perquè;tirar endavant;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-034	3	a nivell;tirar endavant;és a dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-035	3	doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-036	6	a nivell;clar;doncs;evidentment;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-037	5	clar;doncs;llavors;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-038	6	a nivell;clar;doncs;llavors;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-041	5	clar;evidentment;perquè;tirar endavant;vull dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-045	6	a nivell;clar;doncs;evidentment;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-017	pa-046	3	doncs;llavors;és a dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-048	5	a nivell;doncs;llavors;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-049	5	clar;evidentment;llavors;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-055	4	a nivell;evidentment;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-056	7	clar;doncs;evidentment;llavors;perquè;tirar endavant;vull dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-057	4	a nivell;llavors;perquè;tirar endavant	semblança tokenitzada small; pendent d'audició
pa-017	pa-058	3	perquè;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-059	7	a nivell;clar;evidentment;perquè;tirar endavant;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-060	6	a nivell;doncs;llavors;perquè;vull dir;és a dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-061	4	a nivell;evidentment;llavors;vull dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-063	6	a nivell;clar;doncs;llavors;perquè;vull dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-064	3	clar;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-065	5	a nivell;clar;doncs;perquè;és a dir	semblança tokenitzada small; pendent d'audició
pa-017	pa-066	4	a nivell;evidentment;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-018	pa-019	3	crec;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-018	pa-025	3	crec;diguem;perquè	semblança tokenitzada small; pendent d'audició
pa-018	pa-027	3	crec;diguem;perquè	semblança tokenitzada small; pendent d'audició
pa-018	pa-033	3	diguem;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-018	pa-037	3	crec;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-018	pa-038	3	crec;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-018	pa-049	4	crec;diguem;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-018	pa-056	3	crec;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-018	pa-060	3	crec;llavors;perquè	semblança tokenitzada small; pendent d'audició
pa-018	pa-062	3	crec;diguem;perquè	semblança tokenitzada small; pendent d'audició
