id_parlant	forma	categoria	recompte_asr	present	estat
spk-036	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-036	comunal	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-036	comunals	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-036	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-036	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-036	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-036	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-037	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-037	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-037	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-037	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-037	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-037	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-037	coprínceps	territorial	12	sí	ASR agrupat per persona canònica; pendent d'audició
spk-037	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-037	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-037	veguer	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-038	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-038	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-038	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-038	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-038	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-038	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-038	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-038	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-038	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-038	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-039	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-039	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-039	andorrana	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-039	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-039	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-039	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-039	coprínceps	territorial	5	sí	ASR agrupat per persona canònica; pendent d'audició
spk-039	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-039	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-039	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-040	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-040	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-040	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-040	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-040	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-040	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-040	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-040	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-040	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-040	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-041	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-041	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-041	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-041	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-041	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-041	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-041	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-041	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-041	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-041	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-042	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-042	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-042	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-042	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-042	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-042	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-042	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-042	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-042	santuari	territorial	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-042	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-043	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-043	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-043	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-043	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-043	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-043	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-043	coprínceps	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-043	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-043	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-043	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-044	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-044	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-044	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-044	aviam	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-044	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-044	comunals	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-044	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-044	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-044	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-044	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-045	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-045	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-045	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-045	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-045	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-045	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-045	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-045	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-045	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-045	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-046	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-046	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-046	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-046	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-046	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-046	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-046	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-046	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-046	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-046	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-047	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-047	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-047	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-047	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-047	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-047	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-047	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-047	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-047	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-047	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-048	Massana	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-048	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-048	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-048	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-048	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-048	comunals	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-048	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-048	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-048	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-048	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-049	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-049	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-049	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-049	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-049	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-049	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-049	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-049	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-049	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-049	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-050	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-050	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-050	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-050	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-050	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-050	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-050	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-050	padrí	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-050	santuari	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-050	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-051	Massana	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-051	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-051	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-051	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-051	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-051	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-051	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-051	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-051	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-051	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-052	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-052	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-052	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-052	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-052	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-052	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-052	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-052	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-052	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-052	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-053	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-053	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-053	andorrana	territorial	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-053	aviam	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-053	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-053	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-053	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-053	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-053	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-053	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-054	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-054	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-054	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-054	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-054	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-054	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-054	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-054	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-054	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-054	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-055	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-055	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-055	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-055	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-055	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-055	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-055	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-055	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-055	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-055	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-056	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-056	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-056	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-056	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-056	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-056	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-056	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-056	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-056	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-056	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-057	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-057	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-057	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-057	aviam	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-057	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-057	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-057	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-057	padrí	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-057	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-057	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-058	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-058	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-058	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-058	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-058	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-058	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-058	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-058	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-058	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-058	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-059	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-059	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-059	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-059	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-059	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-059	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-059	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-059	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-059	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-059	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	padrí	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-060	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-060	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
